Tiempo,Escalas(m),Datos1(°)
2019-11-28 17:24:44,1687.3,22.144444444444446
2019-11-28 17:25:33,1690.4,20.333333333333336
2019-11-28 17:25:58,1690.0,18.522222222222222
2019-11-28 17:26:20,1691.1,16.711111111111112
2019-11-28 17:26:46,1691.8,14.9
2019-11-28 17:27:11,1691.7,13.8
2019-11-28 17:27:36,1690.9,15.3
2019-11-28 17:27:59,1691.1,11.6
2019-11-28 17:29:16,1748.9,-9.2
2019-11-28 17:30:06,1689.2,12.6
2019-11-28 17:31:16,1688.7,12.799999999999999
2019-11-28 17:32:03,1688.6,13.0
2019-11-28 17:32:47,1683.1,13.2
2019-11-28 17:33:33,1689.7,11.666666666666666
2019-11-28 17:34:19,1817.9,10.133333333333333
2019-11-28 17:35:13,1682.9,8.6
2019-11-28 17:39:11,2284.9,7.066666666666666
2019-11-28 17:39:56,385.9,5.533333333333333
2019-11-28 17:42:42,940.6,4.0
2019-11-28 17:43:35,1860.0,2.466666666666667
2019-11-28 17:45:11,2193.4,0.9333333333333336
2019-11-28 17:46:24,1690.7,-0.6
2019-11-28 17:46:50,1690.9,0.0
2019-11-28 17:47:33,1691.5,-0.8
