Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 10:32:00,1049.9,47.2,790.9857142857144,25.08333333333334,791.6666666666666,18.099999999999998,927.4,0.0
2019-11-27 10:36:00,1232.6,46.325,790.2142857142857,18.06,791.9142857142858,30.82857142857143,928.7750000000001,0.0
2019-11-27 10:40:00,1516.6999999999998,45.8875,790.2142857142857,11.036666666666665,792.1666666666666,32.666666666666664,928.25,0.0
2019-11-27 10:44:00,1800.8,45.45,790.35,4.515,791.8499999999999,32.4,933.3,0.0
2019-11-27 10:48:00,1222.025,43.88125,740.525,0.35570058997050163,791.35,32.2,930.5,0.0
2019-11-27 10:52:00,1055.3625000000002,43.715625,790.02,0.6991150442477877,792.6833333333333,31.024999999999995,2190.15,0.0
2019-11-27 10:56:00,888.7,43.55,790.4,1.5380530973451327,791.0857142857142,30.78571428571428,660.4,0.0
2019-11-27 11:00:00,1040.9571428571428,43.54285714285714,791.925,2.307079646017699,791.3833333333333,30.55,930.6750000000002,0.0
2019-11-27 11:04:00,1193.2142857142858,43.535714285714285,790.55,3.1460176991150437,791.225,29.425,929.5250000000001,0.0
2019-11-27 11:08:00,1345.4714285714285,43.528571428571425,790.6714285714287,4.194690265486726,791.6249999999999,29.3625,930.2199999999999,0.0
2019-11-27 11:12:00,1497.7285714285713,43.52142857142857,790.1999999999999,4.963716814159293,792.2000000000002,27.86111111111111,930.3888888888889,0.0
2019-11-27 11:16:00,1649.9857142857143,43.51428571428571,790.6,5.66283185840708,791.675,28.325000000000003,931.8000000000001,0.0
2019-11-27 11:20:00,1802.242857142857,43.50714285714286,790.4500000000002,6.501769911504425,790.95,27.85,932.1333333333332,0.0
2019-11-27 11:24:00,1954.5,43.5,791.8833333333333,7.34070796460177,791.9333333333334,27.175,934.4333333333334,0.0
2019-11-27 11:28:00,2439.9,39.4,791.75,8.179646017699115,1320.75,25.825000000000003,1368.7666666666664,0.0
2019-11-27 11:32:00,1442.3333333333333,41.23333333333333,790.7833333333334,9.01858407079646,792.0500000000001,27.150000000000002,931.9,0.0
2019-11-27 11:36:00,2032.2666666666667,43.56666666666666,797.7,9.787610619469026,802.26,27.9,948.26,0.0
2019-11-27 11:40:00,1721.35,42.45,785.575,10.416814159292036,829.9200000000001,27.32,968.5200000000001,0.0
2019-11-27 11:44:00,1680.5714285714284,42.42142857142857,828.875,10.976106194690267,830.5,27.5,970.5249999999999,0.0
2019-11-27 11:48:00,1639.7928571428572,42.392857142857146,828.2750000000001,11.535398230088497,829.7333333333335,27.5,969.46,0.0
2019-11-27 11:52:00,1599.0142857142857,42.364285714285714,828.6500000000001,12.094690265486726,828.8499999999999,28.8,972.1,0.0
