Tiempo,Escalas(m),Datos1(m)
2019-11-28 20:00:55,1690.1,110.3
2019-11-28 20:02:28,1690.5,110.1
2019-11-28 20:04:35,1690.6,110.3
2019-11-28 20:08:31,1691.0,106.4
2019-11-28 20:10:56,1690.8,109.3
2019-11-28 20:15:12,1690.4,109.4
2019-11-28 20:17:37,1690.4,111.2
2019-11-28 20:24:02,1364.7,110.30000000000001
2019-11-28 20:28:36,1690.7,109.4
2019-11-28 20:32:50,804.1,110.06
2019-11-28 20:36:49,1369.9,110.72
2019-11-28 20:39:15,1316.3,111.38000000000001
2019-11-28 20:43:31,1344.1,112.04
2019-11-28 20:47:10,1691.0,112.7
2019-11-28 20:54:49,1690.9,104.6
2019-11-28 20:56:56,1690.6,104.3
2019-11-28 21:00:35,287.3,106.5
2019-11-28 21:06:05,1689.8,108.7
2019-11-28 21:08:13,1690.0,113.0
2019-11-28 21:10:38,1689.8,109.9
2019-11-28 21:12:26,1690.5,108.4
2019-11-28 21:14:51,1690.5,98.3
2019-11-28 21:18:31,1237.2,106.0
2019-11-28 21:22:49,1690.2,113.7
